provID,actualProvID,ra,dec,obstime,stn,rmsra,rmsdec,rmstime,rmscorr,unctime
119839,,240.615021,-27.910661,2019-02-04T15:44:06.432Z,F51,,,,,
119839,,240.616250,-27.911056,2019-02-04T15:49:40.800Z,F51,,,,,
119839,,245.99012,-33.67401,2019-05-31T23:44:31.709Z,C57,2.30,0.13,,,
119839,,245.93399,-33.66539,2019-06-01T05:14:31.701Z,C57,0.56,2.43,,,
119839,,245.93015,-33.66489,2019-06-01T05:44:31.700Z,C57,2.67,3.45,,,
119839,,245.90956,-33.66186,2019-06-01T07:44:31.697Z,C57,2.33,3.40,,,
119839,,245.90204,-33.65973,2019-06-01T08:14:31.696Z,C57,3.71,1.65,,,
119839,,245.89906,-33.65950,2019-06-01T08:44:31.696Z,C57,1.55,0.12,,,
119839,,245.80280,-33.64702,2019-06-01T18:14:31.681Z,C57,0.26,3.48,,,
119839,,352.530029,-2.286897,2020-07-17T12:26:00.384Z,F51,,,,,
119839,,352.529808,-2.286472,2020-07-17T12:43:24.096Z,F51,,,,,
119839,,352.529604,-2.286042,2020-07-17T13:00:46.080Z,F51,,,,,
119839,,352.529375,-2.285589,2020-07-17T13:18:04.608Z,F51,,,,,
119839,,352.51675,-2.25506,2020-07-18T10:03:06.9Z,I41,0.156,0.156,,0.00000,
119839,,352.51592,-2.25369,2020-07-18T11:02:03.3Z,I41,0.215,0.215,,0.00000,
119839,,352.513804,-2.249536,2020-07-18T13:46:22.368Z,F52,,,,,
119839,,352.513563,-2.249186,2020-07-18T14:01:12.288Z,F52,,,,,
119839,,352.513329,-2.248828,2020-07-18T14:16:04.800Z,F52,,,,,
119839,,352.513087,-2.248481,2020-07-18T14:30:53.856Z,F52,,,,,
119839,,352.44158,-2.16094,2020-07-21T09:32:24.0Z,I41,0.149,0.152,,0.00000,
119839,,352.43937,-2.15933,2020-07-21T10:55:44.8Z,I41,0.170,0.170,,0.00000,
119839,,352.31637,-2.08436,2020-07-24T09:39:31.7Z,I41,0.136,0.136,,0.00000,
119839,,352.31338,-2.08314,2020-07-24T10:59:17.4Z,I41,0.187,0.183,,0.00000,
119839,,352.067317,-2.009769,2020-07-28T11:43:52.320Z,F52,,,,,
119839,,352.066404,-2.009547,2020-07-28T12:00:27.648Z,F52,,,,,
119839,,352.065546,-2.009419,2020-07-28T12:17:04.704Z,F52,,,,,
119839,,352.064617,-2.009244,2020-07-28T12:33:43.488Z,F52,,,,,
119839,,350.690900,-1.997381,2020-08-10T12:10:29.856Z,F52,,,,,
119839,,350.689246,-1.997625,2020-08-10T12:27:09.504Z,F52,,,,,
119839,,350.687550,-1.997711,2020-08-10T12:43:50.016Z,F52,,,,,
119839,,350.685837,-1.997856,2020-08-10T13:00:35.712Z,F52,,,,,
119839,,350.263142,-2.040519,2020-08-13T11:13:39.648Z,F52,,,,,
119839,,350.261442,-2.040761,2020-08-13T11:29:27.456Z,F52,,,,,
119839,,350.259683,-2.040933,2020-08-13T11:45:16.128Z,F52,,,,,
119839,,349.74338,-2.10700,2020-08-16T18:07:57.792Z,D29,,,,,
119839,,349.74063,-2.10736,2020-08-16T18:30:52.416Z,D29,,,,,
119839,,349.73796,-2.10772,2020-08-16T18:53:47.040Z,D29,,,,,
119839,,349.48013,-2.14536,2020-08-18T07:53:26.592Z,G96,,,,,
119839,,349.47917,-2.14547,2020-08-18T08:00:52.416Z,G96,,,,,
119839,,349.47825,-2.14561,2020-08-18T08:08:19.104Z,G96,,,,,
119839,,349.47721,-2.14583,2020-08-18T08:15:44.928Z,G96,,,,,
119839,,348.69921,-2.27233,2020-08-22T17:07:55.776Z,D29,,,,,
119839,,348.69400,-2.27325,2020-08-22T17:48:39.168Z,D29,,,,,
119839,,347.75987,-2.44495,2020-08-27T15:04:08.0Z,P07,,,,,
119839,,347.74164,-2.44842,2020-08-27T17:11:54.8Z,P07,,,,,
119839,,347.73373,-2.44999,2020-08-27T18:08:06.2Z,P07,,,,,
119839,,347.73099,-2.45040,2020-08-27T18:27:05.0Z,P07,,,,,
119839,,347.54538,-2.48800,2020-08-28T16:58:45.408Z,D29,,,,,
119839,,347.54250,-2.48850,2020-08-28T17:19:07.968Z,D29,,,,,
119839,,347.53946,-2.48903,2020-08-28T17:39:29.664Z,D29,,,,,
119839,,347.53658,-2.48958,2020-08-28T18:00:10.368Z,D29,,,,,
119839,,347.53371,-2.49025,2020-08-28T18:20:32.928Z,D29,,,,,
119839,,347.53088,-2.49086,2020-08-28T18:40:54.624Z,D29,,,,,
119839,,345.93458,-2.82525,2020-09-05T14:40:18.048Z,D29,,,,,
119839,,345.93129,-2.82628,2020-09-05T14:58:50.016Z,D29,,,,,
119839,,345.748490,-2.866150,2020-09-06T12:06:45.76Z,T05,0.292,0.292,,,
119839,,345.747870,-2.866210,2020-09-06T12:11:24.26Z,T05,0.264,0.264,,,
119839,,345.746550,-2.866320,2020-09-06T12:20:43.66Z,T05,0.298,0.298,,,
119839,,345.744140,-2.866950,2020-09-06T12:36:44.72Z,T05,0.267,0.267,,,
119839,,345.71642,-2.87336,2020-09-06T15:53:05.568Z,D29,,,,,
119839,,345.71558,-2.87353,2020-09-06T15:57:47.232Z,D29,,,,,
119839,,345.71304,-2.87422,2020-09-06T16:15:38.592Z,D29,,,,,
119839,,345.71246,-2.87417,2020-09-06T16:20:20.256Z,D29,,,,,
119839,,345.70988,-2.87458,2020-09-06T16:38:10.752Z,D29,,,,,
119839,,345.70904,-2.87494,2020-09-06T16:42:52.416Z,D29,,,,,
119839,,345.51862,-2.91753,2020-09-07T14:51:57.888Z,D29,,,,,
119839,,345.51587,-2.91797,2020-09-07T15:10:44.544Z,D29,,,,,
119839,,345.51313,-2.91853,2020-09-07T15:29:32.064Z,D29,,,,,
119839,,344.97483,-3.04031,2020-09-10T06:09:13.824Z,G96,,,,,
119839,,344.97375,-3.04050,2020-09-10T06:16:40.512Z,G96,,,,,
119839,,344.97267,-3.04078,2020-09-10T06:24:05.472Z,G96,,,,,
119839,,344.97158,-3.04100,2020-09-10T06:31:30.432Z,G96,,,,,
119839,,344.90368,-3.05548,2020-09-10T14:29:10.4Z,P07,,,,,
119839,,344.89471,-3.05752,2020-09-10T15:31:12.5Z,P07,,,,,
119839,,344.88400,-3.05985,2020-09-10T16:43:18.5Z,P07,,,,,
119839,,344.87420,-3.06197,2020-09-10T17:50:39.5Z,P07,,,,,
119839,,344.760479,-3.089261,2020-09-11T07:18:44.352Z,F52,,,,,
119839,,344.758733,-3.089647,2020-09-11T07:30:38.016Z,F52,,,,,
119839,,344.542917,-3.139342,2020-09-12T08:52:05.664Z,F52,,,,,
119839,,344.540479,-3.139886,2020-09-12T09:08:46.176Z,F52,,,,,
119839,,344.538042,-3.140444,2020-09-12T09:25:29.280Z,F52,,,,,
119839,,344.535587,-3.140986,2020-09-12T09:42:14.112Z,F52,,,,,
119839,,344.337620,-3.187250,2020-09-13T09:11:18.96Z,T05,0.343,0.343,,,
119839,,344.336460,-3.186940,2020-09-13T09:15:58.26Z,T05,0.298,0.298,,,
119839,,344.335880,-3.187540,2020-09-13T09:23:21.23Z,T05,0.263,0.263,,,
119839,,344.331640,-3.188450,2020-09-13T09:53:43.35Z,T05,0.399,0.399,,,
119839,,343.744496,-3.326194,2020-09-16T08:32:54.816Z,F52,,,,,
119839,,343.74242,-3.32667,2020-09-16T08:49:11.914Z,T08,,,,,
119839,,343.742150,-3.326739,2020-09-16T08:49:40.512Z,F52,,,,,
119839,,343.74179,-3.32675,2020-09-16T08:51:50.976Z,T08,,,,,
119839,,343.74004,-3.32725,2020-09-16T09:04:32.765Z,T08,,,,,
119839,,343.739758,-3.327272,2020-09-16T09:06:26.208Z,F52,,,,,
119839,,343.73908,-3.32747,2020-09-16T09:11:51.331Z,T08,,,,,
119839,,343.737400,-3.327817,2020-09-16T09:23:11.904Z,F52,,,,,
119839,,343.18437,-3.45953,2020-09-19T06:03:08.4Z,I41,0.122,0.122,,0.00000,
119839,,343.16913,-3.46311,2020-09-19T07:55:44.0Z,I41,0.211,0.211,,0.00000,
119839,,342.81008,-3.54917,2020-09-21T06:05:13.6Z,I41,0.097,0.097,,0.00000,
119839,,342.79921,-3.55169,2020-09-21T07:27:39.2Z,I41,0.109,0.113,,0.00000,
119839,,342.794671,-3.552761,2020-09-21T08:07:50.592Z,F52,,,,,
119839,,342.792079,-3.553306,2020-09-21T08:27:26.496Z,F52,,,,,
119839,,342.789463,-3.553956,2020-09-21T08:47:04.128Z,F52,,,,,
119839,,342.786896,-3.554514,2020-09-21T09:06:41.760Z,F52,,,,,
119839,,342.44654,-3.63667,2020-09-23T06:18:33.696Z,G96,,,,,
119839,,342.44550,-3.63686,2020-09-23T06:26:41.856Z,G96,,,,,
119839,,342.44442,-3.63711,2020-09-23T06:34:50.880Z,G96,,,,,
119839,,342.44342,-3.63728,2020-09-23T06:43:01.632Z,G96,,,,,
119839,,340.259985,-4.156940,2020-10-08T02:35:07.440Z,G96,0.199,0.193,,0.0,
119839,,340.259280,-4.157100,2020-10-08T02:43:16.945Z,G96,0.153,0.156,,0.0,
119839,,340.258635,-4.157220,2020-10-08T02:51:26.228Z,G96,0.140,0.145,,0.0004,
119839,,340.257960,-4.157370,2020-10-08T02:59:36.674Z,G96,0.148,0.150,,-0.0005,
119839,,339.927867,-4.230614,2020-10-11T06:39:48.096Z,F51,,,,,
119839,,339.926667,-4.230872,2020-10-11T06:56:33.792Z,F51,,,,,
119839,,339.925479,-4.231103,2020-10-11T07:13:17.760Z,F51,,,,,
119839,,339.924279,-4.231353,2020-10-11T07:30:06.048Z,F51,,,,,
119839,,339.514458,-4.314803,2020-10-16T06:27:00.000Z,F52,,,,,
119839,,339.514375,-4.314850,2020-10-16T06:28:49.728Z,F52,,,,,
119839,,339.513521,-4.314953,2020-10-16T06:44:43.584Z,F52,,,,,
119839,,339.513442,-4.315000,2020-10-16T06:46:34.176Z,F52,,,,,
119839,,339.512625,-4.315100,2020-10-16T07:02:31.488Z,F52,,,,,
119839,,339.512513,-4.315153,2020-10-16T07:04:22.080Z,F52,,,,,
119839,,339.511608,-4.315303,2020-10-16T07:22:07.392Z,F52,,,,,
119839,,339.33767,-4.34483,2020-10-19T04:03:33.7Z,I41,0.204,0.204,,0.00000,
119839,,339.33512,-4.34517,2020-10-19T05:05:04.7Z,I41,0.166,0.163,,0.00000,
119839,,339.24246,-4.35681,2020-10-21T04:34:09.7Z,I41,0.222,0.218,,0.00000,
119839,,339.24067,-4.35700,2020-10-21T05:29:43.9Z,I41,0.113,0.113,,0.00000,
119839,,339.30683,-4.18517,2020-11-06T10:43:33.024Z,D29,,,,,
119839,,339.30733,-4.18481,2020-11-06T11:03:54.720Z,D29,,,,,
119839,,339.30796,-4.18453,2020-11-06T11:24:16.416Z,D29,,,,,
119839,,339.54133,-4.06883,2020-11-10T11:30:29.664Z,D29,,,,,
119839,,339.54237,-4.06836,2020-11-10T11:50:51.360Z,D29,,,,,
119839,,339.54337,-4.06781,2020-11-10T12:11:13.056Z,D29,,,,,
119839,,340.105365,-3.814200,2020-11-17T02:55:51.837Z,G96,0.232,0.243,,0.0,
119839,,340.105890,-3.813900,2020-11-17T03:03:19.225Z,G96,0.273,0.284,,0.0,
119839,,340.106265,-3.813550,2020-11-17T03:10:46.386Z,G96,0.236,0.249,,0.0,
119839,,340.106790,-3.813340,2020-11-17T03:18:13.961Z,G96,0.182,0.194,,-0.0013,
119839,,342.965085,-2.604810,2020-12-07T01:25:05.271Z,G96,0.286,0.325,,-0.0020,
119839,,342.966150,-2.604390,2020-12-07T01:33:12.369Z,G96,0.369,0.371,,0.0,
119839,,342.967125,-2.604050,2020-12-07T01:41:20.622Z,G96,0.256,0.287,,-0.0004,
119839,,342.968205,-2.603470,2020-12-07T01:49:28.643Z,G96,0.365,0.371,,0.0,
119839,,344.557971,-1.936436,2020-12-15T05:00:08.352Z,F51,,,,,
119839,,344.560387,-1.935392,2020-12-15T05:17:06.144Z,F51,,,,,
119839,,344.565217,-1.933311,2020-12-15T05:50:53.952Z,F51,,,,,
119839,,61.867899,28.514267,2021-08-16T14:28:46.2Z,F51,,,,,
119839,,61.869140,28.514676,2021-08-16T14:36:18.9Z,F51,,,,,
119839,,61.870337,28.515112,2021-08-16T14:43:53.0Z,F51,,,,,
119839,,61.871563,28.515473,2021-08-16T14:51:25.9Z,F51,,,,,
119839,,65.29608,29.74261,2021-09-02T10:21:36.3Z,I41,0.268,0.268,,0.00000,
119839,,65.30029,29.74436,2021-09-02T10:56:28.0Z,I41,0.225,0.222,,0.00000,
119839,,65.30475,29.74625,2021-09-02T11:36:22.2Z,I41,0.146,0.142,,0.00000,
119839,,65.30608,29.74675,2021-09-02T11:48:19.3Z,I41,0.163,0.163,,0.00000,
119839,,67.613475,32.139050,2021-10-16T07:10:27.357Z,G96,0.257,0.270,,-0.0002,
119839,,67.612800,32.139290,2021-10-16T07:18:42.746Z,G96,0.308,0.314,,0.0,
119839,,67.612245,32.139400,2021-10-16T07:26:56.420Z,G96,0.369,0.377,,0.0,
119839,,67.611885,32.139620,2021-10-16T07:35:09.572Z,G96,0.236,0.267,,0.0021,
119839,,64.742670,32.513020,2021-11-05T08:13:05.852Z,G96,0.124,0.136,,0.0,
119839,,64.741650,32.513050,2021-11-05T08:20:33.525Z,G96,0.136,0.149,,0.0,
119839,,64.740630,32.513040,2021-11-05T08:27:58.220Z,G96,0.113,0.134,,0.0004,
119839,,64.739535,32.512980,2021-11-05T08:35:22.849Z,G96,0.126,0.140,,0.0001,
119839,,62.588325,32.403570,2021-11-15T06:51:12.237Z,G96,0.132,0.145,,-0.0018,
119839,,62.586990,32.403370,2021-11-15T06:59:23.225Z,G96,0.136,0.154,,0.0,
119839,,62.585655,32.403310,2021-11-15T07:07:34.002Z,G96,0.168,0.182,,0.0,
119839,,62.584275,32.403230,2021-11-15T07:15:46.074Z,G96,0.150,0.162,,0.0,
119839,,59.477460,31.938760,2021-11-28T06:24:30.947Z,G96,0.111,0.132,,0.0001,
119839,,59.476275,31.938480,2021-11-28T06:31:50.983Z,G96,0.112,0.132,,0.0,
119839,,59.474970,31.938260,2021-11-28T06:39:10.649Z,G96,0.107,0.131,,0.0,
119839,,54.714180,30.471520,2021-12-21T07:33:50.945Z,G96,0.201,0.207,,-0.0001,
119839,,54.713595,30.471220,2021-12-21T07:41:14.873Z,G96,0.271,0.279,,-0.0001,
119839,,54.712695,30.470870,2021-12-21T07:48:38.648Z,G96,0.223,0.224,,0.0001,
119839,,54.711780,30.470350,2021-12-21T07:56:02.103Z,G96,0.256,0.266,,0.0,
119839,,53.86767,30.03347,2021-12-27T11:48:39.082Z,D29,,,,,
119839,,53.86575,30.03217,2021-12-27T12:09:00.950Z,D29,,,,,
119839,,53.75438,29.96467,2021-12-28T11:20:31.690Z,D29,,,,,
119839,,53.75288,29.96381,2021-12-28T11:40:53.472Z,D29,,,,,
119839,,53.75096,29.96278,2021-12-28T12:01:15.341Z,D29,,,,,
119839,,52.944483,28.520433,2022-01-22T06:52:37.3Z,F52,,,,,
119839,,52.944930,28.519898,2022-01-22T07:10:12.0Z,F52,,,,,
119839,,52.945395,28.519369,2022-01-22T07:27:51.7Z,F52,,,,,
119839,,52.945931,28.518822,2022-01-22T07:45:28.0Z,F52,,,,,
119839,,53.486025,28.224770,2022-01-30T03:09:31.639Z,G96,0.213,0.219,,-0.0005,
119839,,53.486685,28.224690,2022-01-30T03:17:38.852Z,G96,0.290,0.302,,0.0,
119839,,53.487180,28.224340,2022-01-30T03:25:45.851Z,G96,0.209,0.224,,0.0,
119839,,53.487705,28.224160,2022-01-30T03:33:51.242Z,G96,0.325,0.334,,0.0,
119839,,65.580375,28.055640,2022-03-27T03:21:07.412Z,V00,0.086,0.087,,-0.0047,
119839,,65.582415,28.055690,2022-03-27T03:30:31.448Z,V00,0.078,0.082,,0.0001,
119839,,65.585610,28.055870,2022-03-27T03:45:26.552Z,V00,0.100,0.100,,-0.0013,
119839,,65.587650,28.055790,2022-03-27T03:54:49.255Z,V00,,,,,
119839,,142.542990,18.642020,2022-10-25T12:02:24.841Z,G96,0.217,0.226,,0.0,
119839,,142.544685,18.641440,2022-10-25T12:11:57.203Z,G96,0.271,0.279,,0.0,
119839,,142.546095,18.640910,2022-10-25T12:21:30.308Z,G96,0.219,0.225,,0.0,
119839,,142.547805,18.640240,2022-10-25T12:31:03.304Z,G96,0.466,0.478,,0.0,
119839,,148.940295,16.322240,2022-11-29T11:46:15.510Z,G96,0.257,0.268,,0.0,
119839,,148.940925,16.321950,2022-11-29T11:54:37.348Z,G96,0.182,0.194,,-0.0001,
119839,,148.941420,16.321710,2022-11-29T12:02:54.445Z,G96,0.198,0.205,,-0.0002,
119839,,148.942170,16.321480,2022-11-29T12:11:12.647Z,G96,0.222,0.219,,-0.0001,
119839,,149.253226,16.190068,2022-12-02T12:34:08.5Z,F51,,,,,
119839,,149.254596,16.189463,2022-12-02T12:55:02.0Z,F51,,,,,
119839,,149.255907,16.188885,2022-12-02T13:16:03.2Z,F51,,,,,
119839,,148.248848,15.906384,2023-01-14T10:30:12.5Z,F52,,,,,
119839,,148.247127,15.906680,2023-01-14T10:46:37.3Z,F52,,,,,
119839,,148.245386,15.907006,2023-01-14T11:03:02.1Z,F52,,,,,
119839,,148.243652,15.907295,2023-01-14T11:19:31.5Z,F52,,,,,
119839,,147.128370,16.110410,2023-01-21T07:57:39.546Z,703,0.888,0.864,,0.0001,
119839,,147.127380,16.110540,2023-01-21T08:05:16.940Z,703,0.756,0.758,,0.0,
119839,,147.126585,16.110850,2023-01-21T08:12:54.381Z,703,0.552,0.538,,-0.0057,
119839,,147.125325,16.110640,2023-01-21T08:20:35.060Z,703,0.961,0.961,,0.0,
119839,,145.795995,16.352390,2023-01-28T06:35:54.984Z,703,0.549,0.556,,-0.0042,
119839,,145.794750,16.352570,2023-01-28T06:44:08.931Z,703,0.917,0.916,,0.0,
119839,,145.793265,16.352940,2023-01-28T06:52:23.370Z,703,0.888,0.886,,0.0,
119839,,145.791810,16.352910,2023-01-28T07:00:37.487Z,703,0.760,0.758,,0.0,
119839,,145.761195,16.358280,2023-01-28T10:32:05.791Z,703,0.641,0.635,,0.0,
119839,,145.759995,16.358680,2023-01-28T10:40:20.425Z,703,0.933,0.933,,0.0,
119839,,145.758300,16.358640,2023-01-28T10:48:34.916Z,703,1.383,1.382,,0.0,
119839,,145.756800,16.358850,2023-01-28T10:56:49.070Z,703,0.670,0.669,,0.0,
119839,,145.47942,16.40844,2023-01-29T19:16:10.992Z,D29,,,,,
119839,,145.47646,16.40900,2023-01-29T19:36:32.774Z,D29,,,,,
119839,,145.47342,16.40950,2023-01-29T19:56:54.643Z,D29,,,,,
119839,,145.11087,16.47342,2023-01-31T13:25:58.685Z,D29,,,,,
119839,,145.10833,16.47414,2023-01-31T13:42:20.534Z,D29,,,,,
119839,,145.10575,16.47419,2023-01-31T13:58:42.298Z,D29,,,,,
119839,,142.717605,16.864820,2023-02-11T08:54:44.490Z,G96,0.163,0.171,,0.0,
119839,,142.716465,16.864900,2023-02-11T09:02:07.814Z,G96,0.202,0.211,,0.0,
119839,,142.715310,16.865090,2023-02-11T09:09:30.810Z,G96,0.203,0.212,,0.0,
119839,,142.714005,16.865300,2023-02-11T09:16:54.341Z,G96,0.113,0.130,,0.0,
119839,,140.69179,17.14394,2023-02-20T12:29:38.803Z,D29,,,,,
119839,,140.68858,17.14433,2023-02-20T12:50:00.586Z,D29,,,,,
119839,,140.68558,17.14461,2023-02-20T13:10:22.454Z,D29,,,,,
119839,,136.663994,17.393755,2023-03-16T05:49:25.6Z,F52,,,,,
119839,,136.662651,17.393717,2023-03-16T06:05:48.8Z,F52,,,,,
119839,,136.661300,17.393641,2023-03-16T06:22:11.7Z,F52,,,,,
119839,,135.77917,17.22344,2023-03-27T13:06:15.437Z,D29,,,,,
119839,,135.77846,17.22358,2023-03-27T13:27:53.597Z,D29,,,,,
119839,,229.239753,-29.725626,2024-04-17T11:45:10.9Z,F51,,,,,
119839,,229.237650,-29.725745,2024-04-17T12:02:02.9Z,F51,,,,,
119839,,229.235522,-29.725846,2024-04-17T12:18:55.3Z,F51,,,,,
119839,,229.233257,-29.725948,2024-04-17T12:36:51.0Z,F51,,,,,
119839,,226.05921,-29.54564,2024-05-03T04:34:06.240Z,X74,,,,,
119839,,226.05792,-29.54542,2024-05-03T04:41:31.200Z,X74,,,,,
119839,,226.05658,-29.54519,2024-05-03T04:48:39.744Z,X74,,,,,
119839,,225.105203,-29.390009,2024-05-07T09:45:16.4Z,F51,,,,,
119839,,225.101844,-29.389407,2024-05-07T10:05:45.3Z,F52,,,,,
119839,,225.101198,-29.389289,2024-05-07T10:09:39.3Z,F51,,,,,
119839,,225.099062,-29.388919,2024-05-07T10:22:39.6Z,F52,,,,,
119839,,225.098910,-29.388894,2024-05-07T10:23:40.0Z,F51,,,,,
119839,,225.096578,-29.388495,2024-05-07T10:37:40.4Z,F51,,,,,
119839,,225.096281,-29.388423,2024-05-07T10:39:33.6Z,F52,,,,,
119839,,225.093520,-29.387923,2024-05-07T10:56:26.6Z,F52,,,,,
119839,,220.347964,-27.963198,2024-05-30T08:03:07.7Z,F51,,,,,
119839,,220.346089,-27.962415,2024-05-30T08:18:32.5Z,F51,,,,,
119839,,220.344208,-27.961631,2024-05-30T08:33:58.3Z,F51,,,,,
119839,,220.342328,-27.960798,2024-05-30T08:49:22.6Z,F51,,,,,
119839,,218.655147,-27.002618,2024-06-12T06:48:18.3Z,F52,,,,,
119839,,218.654136,-27.001924,2024-06-12T07:02:35.2Z,F52,,,,,
119839,,218.653204,-27.001220,2024-06-12T07:16:45.3Z,F52,,,,,
119839,,218.652209,-27.000494,2024-06-12T07:30:58.9Z,F52,,,,,
230891,2004 SL32,160.64337,22.43056,2001-01-18T09:18:13.824Z,704,,,,,
230891,2004 SL32,160.63667,22.43558,2001-01-18T10:30:28.512Z,704,,,,,
230891,2004 SL32,160.63467,22.43714,2001-01-18T10:53:55.104Z,704,,,,,
230891,2004 SL32,157.72938,23.93428,2001-02-03T07:41:30.336Z,704,,,,,
230891,2004 SL32,157.72579,23.93547,2001-02-03T08:03:06.336Z,704,,,,,
230891,2004 SL32,157.72217,23.93703,2001-02-03T08:24:29.376Z,704,,,,,
230891,2004 SL32,157.71892,23.93822,2001-02-03T08:45:51.552Z,704,,,,,
230891,2004 SL32,157.71504,23.93944,2001-02-03T09:07:14.592Z,704,,,,,
230891,2004 SL32,154.45900,24.91514,2001-02-16T07:26:22.272Z,704,,,,,
230891,2004 SL32,154.45525,24.91611,2001-02-16T07:46:36.192Z,704,,,,,
230891,2004 SL32,154.45150,24.91692,2001-02-16T08:06:50.112Z,704,,,,,
230891,2004 SL32,154.44783,24.91742,2001-02-16T08:27:04.896Z,704,,,,,
230891,2004 SL32,226.21379,-18.41417,2002-04-14T09:26:02.112Z,691,,,,,
230891,2004 SL32,226.20958,-18.41358,2002-04-14T09:57:33.408Z,691,,,,,
230891,2004 SL32,226.20521,-18.41331,2002-04-14T10:29:13.344Z,691,,,,,
230891,2004 SL32,25.61404,3.10008,2004-08-11T08:54:40.320Z,704,,,,,
230891,2004 SL32,25.61558,3.10083,2004-08-11T09:08:56.544Z,704,,,,,
230891,2004 SL32,25.61713,3.10142,2004-08-11T09:23:18.816Z,704,,,,,
230891,2004 SL32,25.61875,3.10208,2004-08-11T09:38:14.784Z,704,,,,,
230891,2004 SL32,25.62025,3.10281,2004-08-11T09:52:31.008Z,704,,,,,
230891,2004 SL32,27.32850,4.58600,2004-09-17T07:00:30.528Z,704,,,,,
230891,2004 SL32,27.32717,4.58639,2004-09-17T07:18:16.704Z,704,,,,,
230891,2004 SL32,27.32579,4.58647,2004-09-17T07:35:45.600Z,704,,,,,
230891,2004 SL32,27.32467,4.58669,2004-09-17T07:53:24.000Z,704,,,,,
230891,2004 SL32,27.32342,4.58686,2004-09-17T08:10:56.352Z,704,,,,,
230891,2004 SL32,27.31767,4.58706,2004-09-17T09:37:19.488Z,699,,,,,
230891,2004 SL32,27.31633,4.58739,2004-09-17T09:55:58.368Z,699,,,,,
230891,2004 SL32,27.31471,4.58769,2004-09-17T10:14:39.840Z,699,,,,,
230891,2004 SL32,27.31346,4.58794,2004-09-17T10:33:19.584Z,699,,,,,
230891,2004 SL32,26.77162,4.64428,2004-09-22T07:00:02.016Z,704,,,,,
230891,2004 SL32,26.77004,4.64400,2004-09-22T07:17:33.504Z,704,,,,,
230891,2004 SL32,26.76804,4.64431,2004-09-22T07:35:01.536Z,704,,,,,
230891,2004 SL32,26.76658,4.64447,2004-09-22T07:52:31.296Z,704,,,,,
230891,2004 SL32,26.76462,4.64453,2004-09-22T08:10:00.192Z,704,,,,,
230891,2004 SL32,26.49638,4.66122,2004-09-24T07:01:30.144Z,704,,,,,
230891,2004 SL32,26.49237,4.66139,2004-09-24T07:36:38.304Z,704,,,,,
230891,2004 SL32,26.49054,4.66139,2004-09-24T07:54:10.656Z,704,,,,,
230891,2004 SL32,26.48892,4.66161,2004-09-24T08:11:45.600Z,704,,,,,
230891,2004 SL32,24.72488,4.71228,2004-10-04T06:16:24.096Z,699,,,,,
230891,2004 SL32,24.72087,4.71247,2004-10-04T06:44:24.576Z,699,,,,,
230891,2004 SL32,24.71654,4.71242,2004-10-04T07:12:24.192Z,699,,,,,
230891,2004 SL32,24.71221,4.71264,2004-10-04T07:40:27.264Z,699,,,,,
230891,2004 SL32,24.07467,4.72353,2004-10-07T06:52:51.744Z,704,,,,,
230891,2004 SL32,24.07238,4.72367,2004-10-07T07:08:53.376Z,704,,,,,
230891,2004 SL32,24.06950,4.72364,2004-10-07T07:24:47.232Z,704,,,,,
230891,2004 SL32,24.06687,4.72353,2004-10-07T07:40:54.048Z,704,,,,,
230891,2004 SL32,24.06429,4.72358,2004-10-07T07:56:53.088Z,704,,,,,
230891,2004 SL32,23.63138,4.73081,2004-10-09T06:02:33.792Z,704,,,,,
230891,2004 SL32,23.62871,4.73086,2004-10-09T06:18:43.200Z,704,,,,,
230891,2004 SL32,23.62592,4.73083,2004-10-09T06:35:04.704Z,704,,,,,
230891,2004 SL32,23.62317,4.73078,2004-10-09T06:51:21.888Z,704,,,,,
230891,2004 SL32,23.62033,4.73089,2004-10-09T07:07:49.440Z,704,,,,,
230891,2004 SL32,22.44750,4.75769,2004-10-14T05:51:03.456Z,691,,,,,
230891,2004 SL32,22.44525,4.75778,2004-10-14T06:04:06.240Z,691,,,,,
230891,2004 SL32,22.44304,4.75783,2004-10-14T06:16:15.456Z,691,,,,,
230891,2004 SL32,21.46233,4.79317,2004-10-18T06:06:06.336Z,704,,,,,
230891,2004 SL32,21.45929,4.79350,2004-10-18T06:23:22.272Z,704,,,,,
230891,2004 SL32,21.45621,4.79342,2004-10-18T06:40:42.528Z,704,,,,,
230891,2004 SL32,21.45279,4.79361,2004-10-18T06:59:11.904Z,704,,,,,
230891,2004 SL32,21.44988,4.79353,2004-10-18T07:17:11.040Z,704,,,,,
230891,2004 SL32,17.57938,5.21625,2004-11-04T05:44:22.560Z,699,,,,,
230891,2004 SL32,17.57542,5.21719,2004-11-04T06:12:23.904Z,699,,,,,
230891,2004 SL32,17.57125,5.21778,2004-11-04T06:40:26.112Z,699,,,,,
230891,2004 SL32,17.56742,5.21869,2004-11-04T07:08:26.592Z,699,,,,,
230891,2004 SL32,17.21375,5.30239,2004-11-06T04:41:37.248Z,704,,,,,
230891,2004 SL32,17.21121,5.30283,2004-11-06T04:59:04.416Z,704,,,,,
230891,2004 SL32,17.20671,5.30397,2004-11-06T05:34:12.576Z,704,,,,,
230891,2004 SL32,17.03696,5.34975,2004-11-07T04:34:18.336Z,704,,,,,
